epoch,loss,mae,mse,val_loss,val_mae,val_mse,val_weighted_mae,val_weighted_mse,weighted_mae,weighted_mse
0,2.884611129760742,1.3668479919433594,2.7035961151123047,2.752415657043457,1.3708627223968506,2.622100591659546,1.3708627223968506,2.622100591659546,1.3668479919433594,2.7035961151123047
1,2.2950453758239746,1.1800179481506348,2.0675301551818848,2.466966152191162,1.1186457872390747,2.063188076019287,1.1186457872390747,2.063188076019287,1.1800179481506348,2.0675301551818848
2,2.1736903190612793,1.1201043128967285,1.8869268894195557,2.2766504287719727,1.1839611530303955,2.012263059616089,1.1839611530303955,2.012263059616089,1.1201043128967285,1.8869268894195557
3,2.23753023147583,1.1425269842147827,1.9084773063659668,2.3496956825256348,1.163649559020996,2.0716392993927,1.163649559020996,2.0716392993927,1.1425269842147827,1.9084773063659668
4,2.433932065963745,1.1688951253890991,1.9787894487380981,2.2268567085266113,1.1545857191085815,1.9507426023483276,1.1545857191085815,1.9507426023483276,1.1688951253890991,1.9787894487380981
5,2.3209705352783203,1.1196314096450806,1.8550539016723633,2.325094223022461,1.1812188625335693,2.062591075897217,1.1812188625335693,2.062591075897217,1.1196314096450806,1.8550539016723633
6,1.2864195108413696,0.8244338035583496,1.071449637413025,2.34749436378479,1.2162314653396606,2.0922181606292725,1.2162314653396606,2.0922181606292725,0.8244338035583496,1.071449637413025
7,2.250776529312134,1.0922982692718506,1.8778913021087646,2.2977969646453857,1.2014286518096924,2.0267302989959717,1.2014286518096924,2.0267302989959717,1.0922982692718506,1.8778913021087646
8,2.1439411640167236,1.0545421838760376,1.7174099683761597,2.444214344024658,1.2435814142227173,2.218540668487549,1.2435814142227173,2.218540668487549,1.0545421838760376,1.7174099683761597
9,2.2603633403778076,1.0222727060317993,1.8068492412567139,2.270372152328491,1.1676372289657593,1.9314124584197998,1.1676372289657593,1.9314124584197998,1.0222727060317993,1.8068492412567139
10,2.3189165592193604,1.1382288932800293,1.8294188976287842,2.2268874645233154,1.1213555335998535,1.8594534397125244,1.1213555335998535,1.8594534397125244,1.1382288932800293,1.8294188976287842
11,2.1221251487731934,1.0597050189971924,1.6737911701202393,2.3296473026275635,1.1585984230041504,1.8972355127334595,1.1585984230041504,1.8972355127334595,1.0597050189971924,1.6737911701202393
12,2.217721462249756,1.1050130128860474,1.816232681274414,2.2553393840789795,1.1592423915863037,1.9326391220092773,1.1592423915863037,1.9326391220092773,1.1050130128860474,1.816232681274414
13,2.432340383529663,1.1168043613433838,1.9470583200454712,2.3839895725250244,1.1931679248809814,2.034870147705078,1.1931679248809814,2.034870147705078,1.1168043613433838,1.9470583200454712
14,2.3536221981048584,1.0976961851119995,1.8483484983444214,2.451930522918701,1.2879416942596436,2.257028341293335,1.2879416942596436,2.257028341293335,1.0976961851119995,1.8483484983444214
15,1.486387014389038,0.8865878582000732,1.2437241077423096,2.2583775520324707,1.206905722618103,2.0804331302642822,1.206905722618103,2.0804331302642822,0.8865878582000732,1.2437241077423096
16,2.1275293827056885,1.128298044204712,1.8158413171768188,2.4305672645568848,1.1268458366394043,1.9250097274780273,1.1268458366394043,1.9250097274780273,1.128298044204712,1.8158413171768188
17,1.9626336097717285,1.0165143013000488,1.5811599493026733,2.2505953311920166,1.2156437635421753,2.0828702449798584,1.2156437635421753,2.0828702449798584,1.0165143013000488,1.5811599493026733
18,2.0299367904663086,1.0485657453536987,1.650730013847351,2.2254958152770996,1.1367501020431519,1.9256900548934937,1.1367501020431519,1.9256900548934937,1.0485657453536987,1.650730013847351
